"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.58469943762459e-05,0.509982305911215,0.42,0.236,1,"7","SMC1A"
8.58563488091155e-05,0.837469420670374,0.267,0.114,1,"7","KIAA1468"
8.71850680209491e-05,0.694214880370704,0.299,0.145,1,"7","PLCL2"
8.83561225143114e-05,0.699389248886803,0.25,0.116,1,"7","VPS13D"
8.90520276560874e-05,1.2950754844281,0.487,0.183,1,"7","SNX18"
9.33772644228651e-05,0.529579887096424,0.421,0.236,1,"7","ARPC1A"
9.40167347294839e-05,0.913049108947109,0.544,0.257,1,"7","ANKRD13A"
9.45854647785155e-05,0.532211596017451,0.411,0.233,1,"7","RANBP2"
9.56836871472185e-05,0.534575367374394,0.272,0.134,1,"7","CLN8"
9.67023506127189e-05,1.57980382084701,0.386,0.121,1,"7","KDM1B"
9.71534319089291e-05,1.0065387237454,0.366,0.155,1,"7","CUL1"
9.99448178756537e-05,1.85457119970432,0.375,0.105,1,"7","LPAR6"
0.000100447733040226,0.974052417498405,0.467,0.201,1,"7","SERTAD2"
0.00010069098244031,1.04962871856766,0.261,0.102,1,"7","ATP13A1"
0.000102490370632883,0.572976087207368,0.585,0.323,1,"7","WDR26"
0.000103124121965616,0.886656191236286,0.282,0.125,1,"7","PISD"
0.000105580510819647,0.548465050826777,0.523,0.307,1,"7","TUBGCP2"
0.000106984321906537,0.57620733011218,0.29,0.155,1,"7","LRRC8C"
0.000107410210026961,0.905104743169196,0.347,0.164,1,"7","TRAF3"
0.000107524073273304,0.811048525775335,0.632,0.344,1,"7","SYNCRIP"
0.000108136624768195,0.722792428822582,0.324,0.152,1,"7","PLEKHM1"
0.00010870660095275,0.790382239187462,0.546,0.289,1,"7","HECA"
0.000108758250622253,0.596406014662491,0.309,0.152,1,"7","CTNNBIP1"
0.000109083050682865,0.664014238952117,0.291,0.147,1,"7","OTUD4"
0.00011503594072094,1.44771575808343,0.303,0.099,1,"7","HERC5"
0.000117757715073649,0.632460559537696,0.671,0.396,1,"7","RASSF5"
0.000120724193844156,0.783661034462835,0.469,0.227,1,"7","PSEN1"
0.000123262514301007,0.619339841386473,0.528,0.279,1,"7","NMI"
0.000124103754317191,0.663877734710247,0.383,0.196,1,"7","PIK3R5"
0.000124164383219847,0.55284081190147,0.414,0.22,1,"7","WDR11"
0.000126529457023322,0.707177566179555,0.257,0.117,1,"7","CDK19"
0.000130501930867021,0.862848432292481,0.262,0.122,1,"7","MMGT1"
0.000134605365798274,0.820309411982846,0.29,0.13,1,"7","KMT5A"
0.000137191876671502,0.618814463312338,0.585,0.349,1,"7","ETF1"
0.000137718906238035,0.525028667180453,0.482,0.252,1,"7","AP2A1"
0.000137985952492455,1.41064885013259,0.332,0.104,1,"7","STX3"
0.000139568111308157,1.11700095820736,0.368,0.157,1,"7","SYNE3"
0.000140498891512101,0.785272066113228,0.333,0.152,1,"7","EXOC3"
0.00014190010857646,1.10029804539707,0.494,0.219,1,"7","ST8SIA4"
0.000143242915439462,0.769089503095516,0.334,0.151,1,"7","OPA1"
0.000146663652185057,0.556040685989742,0.399,0.223,1,"7","KIAA2013"
0.000149914077218024,0.576973977768525,0.296,0.145,1,"7","PPP1R12C"
0.000156604996744799,0.507444369431687,0.381,0.206,1,"7","JOSD2"
0.000162709002090405,0.625393062461238,0.259,0.124,1,"7","PGS1"
0.000165464801580915,0.52693242233709,0.527,0.3,1,"7","ZBTB43"
0.000165971382398949,0.730360619518902,0.445,0.221,1,"7","RTCB"
0.000170632808904593,0.598205298739099,0.31,0.158,1,"7","EDEM1"
0.000172315644216128,1.14346155135888,0.362,0.147,1,"7","PGPEP1"
0.000175240814689232,0.585602747002564,0.331,0.168,1,"7","UBE4A"
0.00019012093952317,1.25866076881345,0.276,0.079,1,"7","GK"
0.000190873154835073,0.520871450375081,0.634,0.391,1,"7","SLA"
0.000200009710845791,0.687168339496853,0.279,0.14,1,"7","BCL2L11"
0.000200163819246776,0.667102643043887,0.361,0.181,1,"7","SMARCD2"
0.000203505462660381,0.997189306113432,0.325,0.124,1,"7","SOX4"
0.000217840491715032,0.680247476710837,0.469,0.233,1,"7","ADCY7"
0.000225587430140972,0.630489827657811,0.592,0.341,1,"7","IDH3G"
0.000226604284566621,0.914294887413736,0.466,0.217,1,"7","ME2"
0.000230520762071353,0.728618322894515,0.397,0.194,1,"7","TRPS1"
0.000233815242646366,0.865967677768664,0.484,0.241,1,"7","RUNX1"
0.000240911879072139,0.774010994417588,0.254,0.117,1,"7","SETD1B"
0.000245477685323554,0.752413637666785,0.285,0.123,1,"7","MAP3K5"
0.000246568643291721,1.16414405950175,0.274,0.104,1,"7","CYSLTR1"
0.000253493084420453,0.752671153899641,0.455,0.253,1,"7","AC007952.4"
0.000254513791931285,0.826987473166757,0.468,0.213,1,"7","TOLLIP"
0.000259627599809317,0.677846767301988,0.313,0.155,1,"7","NDUFS1"
0.000262456510539309,0.639807579487313,0.369,0.169,1,"7","UBXN6"
0.000262499919297176,0.55626157759434,0.283,0.138,1,"7","SLC30A7"
0.000263290927147875,0.765943763775565,0.254,0.116,1,"7","ZDHHC5"
0.000267340390227883,0.502757288006748,0.314,0.177,1,"7","APOL3"
0.000281535298084862,0.684061215419706,0.276,0.133,1,"7","FBXW11"
0.000290734942489349,0.770897593564204,0.27,0.128,1,"7","SERPINB8"
0.000293590376347756,0.797419381554807,0.412,0.202,1,"7","PNPLA6"
0.000296273720508721,0.588140651937278,0.418,0.221,1,"7","UBR5"
0.000309004217387718,0.64500408359531,0.602,0.333,1,"7","PARVG"
0.000319183860333083,0.608420879784284,0.34,0.166,1,"7","SNX13"
0.000319214811326104,0.853581684919406,0.294,0.139,1,"7","NCLN"
0.000321705319824843,0.622619904397453,0.357,0.185,1,"7","GIMAP2"
0.000330022548229282,0.895785921980487,0.409,0.186,1,"7","ZFP91"
0.000330385367390759,0.775034721702754,0.486,0.235,1,"7","TUT7"
0.000350760405567368,1.08896815059901,0.321,0.133,1,"7","ATF5"
0.000358406634972911,0.680646085625538,0.356,0.16,1,"7","OASL"
0.000358979648996833,0.929727623939028,0.31,0.135,1,"7","SSH1"
0.000359155859742743,0.630069585728969,0.311,0.153,1,"7","LMNB1"
0.000359986253396796,0.948366483052272,0.343,0.149,1,"7","TXNRD1"
0.000366324154777544,0.680857715442676,0.323,0.161,1,"7","MAPK3"
0.000380295768462289,0.675337516573912,0.385,0.193,1,"7","CASC4"
0.000383139136217725,0.936670421439162,0.318,0.134,1,"7","KIAA0319L"
0.000384295696113354,0.666458566829775,0.488,0.269,1,"7","RELB"
0.000385056398948387,0.657927334591273,0.6,0.347,1,"7","CHMP4B"
0.000387990186065925,0.949818096978198,0.408,0.182,1,"7","SAMD8"
0.000388769508006289,0.717798146160856,0.636,0.344,1,"7","LCP2"
0.000389444305294794,0.679825152028606,0.433,0.212,1,"7","SEC61A1"
0.000390586917864551,0.517211846647799,0.328,0.178,1,"7","ZKSCAN1"
0.000391659304544216,0.731842094208559,0.613,0.317,1,"7","LASP1"
0.000398704085446054,0.636993571391899,0.392,0.205,1,"7","LRRC58"
0.000404316118074919,0.777171783696278,0.468,0.219,1,"7","LRRFIP2"
0.000408213424412874,0.564103347815314,0.426,0.22,1,"7","UBAC1"
0.000425720394222427,0.638208903504569,0.558,0.321,1,"7","ARL8A"
0.000450922355882398,0.851263284391561,0.308,0.141,1,"7","CYSTM1"
0.000457365082489104,1.10857090962839,0.309,0.122,1,"7","REEP3"
0.000478037167743399,0.572291358997806,0.621,0.363,1,"7","USP8"
0.000479068505576931,0.666288682622269,0.417,0.223,1,"7","MSL3"
0.000485508188964117,0.625345126699202,0.816,0.548,1,"7","SELENOH"
0.00049283937097302,0.695649340724062,0.288,0.114,1,"7","FHL3"
0.000493195723128708,0.532284544987324,0.47,0.27,1,"7","GLUD1"
0.000512330451840385,1.12132789776325,0.256,0.095,1,"7","SPAST"
0.000523092911464779,0.7592861910078,0.297,0.139,1,"7","COP1"
0.000527091989099332,0.927760013443739,0.334,0.138,1,"7","SLC27A3"
0.000528668007383458,0.54822723667923,0.306,0.163,1,"7","UBAP1"
0.000534095147457333,0.549048687575806,0.444,0.241,1,"7","MGRN1"
0.000539519325695906,0.617068990305798,0.294,0.154,1,"7","OSBPL9"
0.000552454446352613,1.10850118838122,0.335,0.128,1,"7","CITED4"
0.00055656001375239,0.570286471155446,0.38,0.204,1,"7","ZDHHC3"
0.000564083270386955,1.33642993697906,0.308,0.119,1,"7","HIVEP3"
0.000565381952031449,1.47854825852698,0.281,0.094,1,"7","LIMK2"
0.000574046254951511,0.56726944136798,0.326,0.168,1,"7","MICAL1"
0.00057569261427979,0.676055237043379,0.412,0.213,1,"7","NDUFV3"
0.000623638580445055,0.665707180803056,0.351,0.171,1,"7","PML"
0.000631373814888557,0.507234220847635,0.342,0.178,1,"7","SMIM14"
0.000646846380280167,0.664790545896556,0.28,0.136,1,"7","SBNO2"
0.000652184861242408,0.504602221737158,0.67,0.384,1,"7","IFNGR1"
0.000665670311997542,1.54477669619943,0.301,0.086,1,"7","NBPF9"
0.000679941302983159,0.690841132498109,0.623,0.337,1,"7","UQCRC1"
0.000706888646050011,0.632487955904893,0.387,0.194,1,"7","EAF1"
0.000710109996328702,0.655033669279564,0.443,0.229,1,"7","AZIN1"
0.000723695594711688,0.566567498186615,0.721,0.444,1,"7","SH3GLB1"
0.000732253480935308,0.752135550410136,0.385,0.186,1,"7","SUSD6"
0.000737522774103068,0.753462792594194,0.404,0.197,1,"7","MARK2"
0.000743696911171804,0.510275901881163,0.331,0.123,1,"7","P2RX1"
0.000753726748016689,0.54385715546873,0.405,0.219,1,"7","TMX1"
0.000760767837975738,0.501622323218243,0.319,0.161,1,"7","DCUN1D1"
0.000771121461719445,0.828201578171291,0.258,0.114,1,"7","TGFBR1"
0.000773574188288327,0.503970027776468,0.482,0.285,1,"7","CHMP2B"
0.000774627547361334,0.649077916230081,0.485,0.265,1,"7","SEC63"
0.000780890474443848,0.566833915325392,0.559,0.314,1,"7","RAB27A"
0.000792951510325397,0.71187055797805,0.299,0.139,1,"7","HELZ2"
0.000802397942230805,0.716092048451011,0.354,0.18,1,"7","TOR2A"
0.000804756106453334,0.617122245032265,0.384,0.195,1,"7","TAB2"
0.000832525382867025,0.597523321025401,0.293,0.147,1,"7","GPAT4"
0.000836962165849389,0.56459625352875,0.489,0.262,1,"7","KCNAB2"
0.000836981813430539,1.25931193948621,0.251,0.083,1,"7","FCGR1B"
0.000845976611816638,0.770619947521514,0.327,0.13,1,"7","PACSIN2"
0.000854619300561769,0.754567203539399,0.289,0.132,1,"7","KIF1B"
0.000869984084484991,0.613736750163153,0.518,0.288,1,"7","SH3BP1"
0.00087145162306572,0.905847830047015,0.363,0.148,1,"7","CXCL16"
0.000873010458628414,0.688793723090305,0.319,0.157,1,"7","ACLY"
0.000924863806048188,0.541163380290576,0.383,0.215,1,"7","GINM1"
0.000933023007247729,0.762656681056362,0.482,0.24,1,"7","CXorf38"
0.000953477993425005,0.575640117100029,0.536,0.298,1,"7","ERGIC1"
0.00095945812804092,0.532779963301478,0.365,0.178,1,"7","PXK"
0.000969849217047149,0.758393936760962,0.42,0.197,1,"7","SPG11"
0.000980026396893772,0.648619874829214,0.606,0.344,1,"7","LBR"
0.000991328568201269,0.66046277802961,0.469,0.228,1,"7","CXXC5"
0.00100138202118199,0.576467674457335,0.444,0.233,1,"7","RFLNB"
0.00101086519725405,0.630371096431486,0.605,0.339,1,"7","MAP4K4"
0.0010125646988503,0.636785466507462,0.373,0.194,1,"7","PGGT1B"
0.0010131996662504,0.543933919652069,0.378,0.203,1,"7","MAP2K1"
0.00104191527338936,0.829870198305754,0.346,0.167,1,"7","ZNF330"
0.00104356510822599,0.865510482642319,0.31,0.141,1,"7","RLIM"
0.00108607615965189,0.817632140766322,0.254,0.115,1,"7","MAN2B2"
0.00110539163199295,0.588544434209369,0.411,0.223,1,"7","ANKLE2"
0.00111276104686068,0.709878254576511,0.393,0.192,1,"7","HGS"
0.0011214030260041,0.945524752840003,0.389,0.176,1,"7","ACOT9"
0.00113129334741719,0.842733529968057,0.296,0.128,1,"7","TBC1D14"
0.00115477754639796,0.702515522053048,0.267,0.13,1,"7","SMIM4"
0.00118070107037627,0.606604896317592,0.348,0.18,1,"7","GANAB"
0.00118096522348838,1.14392555093767,0.288,0.109,1,"7","WBP1L"
0.00118660607573959,0.513717412678654,0.319,0.168,1,"7","POM121"
0.00120081132438703,0.624469109519469,0.425,0.215,1,"7","FLI1"
0.00120306212065818,0.679398332573611,0.3,0.149,1,"7","POU2F1"
0.00124069589702148,0.649166522487335,0.432,0.205,1,"7","SERTAD3"
0.00127009071367548,0.631383200214022,0.256,0.136,1,"7","SLC35F6"
0.00128829707583617,0.579944032638575,0.352,0.185,1,"7","CREB1"
0.00129578517199253,0.751594454722471,0.418,0.197,1,"7","WASHC2C"
0.00131257917373785,0.832928126011056,0.278,0.128,1,"7","BAG4"
0.0013201257909818,0.577253335214944,0.288,0.155,1,"7","TPMT"
0.00136820427310942,0.570053180405042,0.332,0.182,1,"7","AGO3"
0.00141133220694378,1.07271975129502,0.522,0.224,1,"7","TPD52L2"
0.00141285653169586,0.942784541120815,0.366,0.16,1,"7","USP25"
0.00145665062723068,0.620327292561998,0.354,0.179,1,"7","NAPG"
0.00146936417521376,0.531008985976979,0.334,0.185,1,"7","DEF8"
0.00149569071958416,0.715813470925424,0.365,0.174,1,"7","UBA3"
0.00153454817336079,0.546207430353938,0.477,0.263,1,"7","PFKL"
0.00155458013177102,0.706384205498782,0.514,0.225,1,"7","CPEB4"
0.00155872379624671,0.564318130084673,0.376,0.18,1,"7","STXBP3"
0.00158797766815542,0.580950737089194,0.444,0.238,1,"7","ZNF267"
0.00161269695794173,0.659110138234394,0.256,0.12,1,"7","GNA12"
0.00163698396518727,1.70076909775825,0.271,0.077,1,"7","NOD2"
0.00165565338445245,0.602387743780337,0.529,0.287,1,"7","LPP"
0.00169078304493883,0.814962554354934,0.25,0.115,1,"7","AGPS"
0.00169488663248667,0.508152719676535,0.368,0.194,1,"7","DHX15"
0.00171455126051933,0.635076845657472,0.319,0.168,1,"7","PFKFB3"
0.00174463203656845,0.923314292712475,0.3,0.13,1,"7","ERAP1"
0.00177150238195471,0.855167861359173,0.325,0.158,1,"7","SMAD7"
0.0017806446616186,0.612743234288032,0.449,0.247,1,"7","SLC20A1"
0.00186481881746136,0.519246272422033,0.292,0.15,1,"7","GOLGA2"
0.00191429971466619,0.531343088700122,0.481,0.272,1,"7","SENP6"
0.00192114323793581,0.50388850974528,0.42,0.242,1,"7","TPGS1"
0.00195882164410806,0.986083525658989,0.272,0.104,1,"7","FAM8A1"
0.00197638815033173,0.819882714419302,0.347,0.158,1,"7","NRROS"
0.00198486534518615,0.631588388471743,0.471,0.255,1,"7","GNA13"
0.0021077717498612,0.730518345872836,0.431,0.222,1,"7","PPTC7"
0.00211705749725738,0.598185925258935,0.37,0.192,1,"7","NPLOC4"
0.00211821929976705,1.0600457613615,0.303,0.123,1,"7","ASPH"
0.0021243330939889,0.576225753093916,0.301,0.149,1,"7","TBC1D9B"
0.00221757142269034,0.834985275975761,0.261,0.118,1,"7","NIPSNAP3A"
0.00225651800131375,0.779856518580328,0.373,0.177,1,"7","DDX42"
0.00232925972340576,0.971607059742663,0.308,0.127,1,"7","SLC35A4"
0.00238972322101622,0.64260479393065,0.375,0.197,1,"7","CENPB"
0.00240110727471,0.644704541185572,0.417,0.217,1,"7","KHSRP"
0.00244250665833623,0.525970623274623,0.319,0.165,1,"7","DESI1"
0.00247781071576706,0.585481682957373,0.392,0.209,1,"7","ZNF581"
0.00258016016857716,0.690272217875546,0.26,0.122,1,"7","PI4K2A"
0.00270974167429607,0.645591518630881,0.484,0.252,1,"7","TESC"
0.00274836449755154,0.578013047612352,0.473,0.255,1,"7","MED13"
0.00276566513772386,1.24624096133604,0.355,0.117,1,"7","NPL"
0.00276652841941812,0.770200315633086,0.322,0.155,1,"7","NUS1"
0.00283252999060571,0.61522866326621,0.25,0.121,1,"7","RALGAPA2"
0.00291973700753036,0.544565893081178,0.252,0.129,1,"7","LTN1"
0.00292579612773331,0.565436548919608,0.332,0.171,1,"7","FAM208A"
0.00295036540106856,0.526113186563835,0.478,0.272,1,"7","GIT2"
0.00296583359802558,1.05248305403531,0.437,0.165,1,"7","GNA15"
0.00300725337664551,0.676649435898834,0.54,0.308,1,"7","LCOR"
0.00314691439552566,0.531577770487102,0.266,0.147,1,"7","OSGIN2"
0.00316326166541659,0.824792577475943,0.276,0.08,1,"7","PTGIR"
0.00318738396051822,0.594816699805357,0.347,0.179,1,"7","PARP4"
0.00341075425995597,0.516856775203804,0.398,0.213,1,"7","RB1"
0.00342255845337361,0.842028391286245,0.261,0.113,1,"7","IKBIP"
0.00357487496853694,0.567454759370719,0.274,0.146,1,"7","PITPNM1"
0.00371146842974829,0.833446148645027,0.26,0.114,1,"7","PDE4A"
0.00377884850768382,0.663052431842413,0.506,0.271,1,"7","PTP4A1"
0.00380052367623894,0.711905902202359,0.37,0.182,1,"7","NRAS"
0.00387813922924129,0.503601761328842,0.372,0.214,1,"7","SF3A3"
0.00391576993948084,0.853462305648013,0.33,0.149,1,"7","PATL1"
0.00392278858826701,0.875191089669608,0.313,0.138,1,"7","TRIM14"
0.00413663757621331,0.772714504181221,0.267,0.111,1,"7","EXOC5"
0.00415061915811845,0.504589448068629,0.759,0.485,1,"7","CAPZA1"
0.00418012588288997,0.554352896838711,0.384,0.213,1,"7","LRRC59"
0.00429542444605405,0.516158592858283,0.282,0.151,1,"7","TNPO3"
0.00432741777384294,0.601730248320834,0.358,0.185,1,"7","SWAP70"
0.00435526462859315,0.741466067349499,0.287,0.133,1,"7","PIKFYVE"
0.00449726111667541,0.697660639018551,0.331,0.189,1,"7","DNASE2"
0.00465201334395469,0.723055708331324,0.265,0.108,1,"7","PIK3CB"
0.00466093620456765,0.686676374394164,0.35,0.15,1,"7","KLHL5"
0.00469841992706366,0.723287898637698,0.333,0.155,1,"7","FEZ2"
0.00484638008741545,0.74571683306398,0.33,0.156,1,"7","DENND6A"
0.00486594089068454,0.571714565384744,0.277,0.145,1,"7","MAU2"
0.00486983903640781,0.938832460407693,0.252,0.104,1,"7","SIGLEC10"
0.00489012450769335,0.524207442309826,0.282,0.145,1,"7","MYSM1"
0.0049036486458342,0.5234419798975,0.4,0.223,1,"7","ST3GAL1"
0.00491582651326455,0.556177271202244,0.774,0.48,1,"7","CHMP2A"
0.00510496462336291,1.11302022589324,0.289,0.111,1,"7","RIC1"
0.00522492440544395,0.616536514593658,0.404,0.22,1,"7","PDPK1"
0.00533054764651749,0.570203957930289,0.506,0.296,1,"7","DCP2"
0.00539964196999479,1.7328186427264,0.256,0.067,1,"7","ABCA1"
0.00553505417372338,0.901753056686701,0.375,0.162,1,"7","FGD2"
0.00555870509324839,0.622910394760793,0.336,0.168,1,"7","TBC1D2B"
0.00558636964725878,0.603136361165175,0.451,0.247,1,"7","MLX"
0.00580690037649517,0.881064917585986,0.357,0.166,1,"7","CERK"
0.00581272535073455,0.732339225073648,0.361,0.174,1,"7","MKNK1"
0.00587907801169762,0.65432418020165,0.358,0.185,1,"7","CS"
0.00589729871482815,1.63289991925777,0.259,0.076,1,"7","PLAGL1"
0.00591003644231419,0.537254006219643,0.303,0.15,1,"7","NABP1"
0.00593538531300405,0.50261384383399,0.353,0.19,1,"7","ZZEF1"
0.00604753616525643,0.625769332603749,0.501,0.272,1,"7","COMMD9"
0.00605885822840267,0.702062514570588,0.306,0.149,1,"7","HNRNPUL2"
0.00643930913307502,0.583052511531362,0.406,0.259,1,"7","MARCKSL1"
0.00664651211700707,0.597763600333949,0.524,0.294,1,"7","IST1"
0.00674414728327956,1.16292709631368,0.31,0.122,1,"7","SLC30A1"
0.00682281830876676,0.721294365461858,0.345,0.174,1,"7","DNAJC10"
0.00693288225627525,0.732866157376068,0.262,0.127,1,"7","MIEF1"
0.00705105302025415,0.535158191441313,0.302,0.165,1,"7","NBN"
0.00724794047400859,0.568655359123086,0.504,0.282,1,"7","STX16"
0.00725625325532323,0.717873612782379,0.305,0.15,1,"7","DPEP2"
0.0073128512836496,0.79370767415642,0.349,0.169,1,"7","DDAH2"
0.00762050399536033,0.568685765083211,0.277,0.14,1,"7","C5orf15"
0.00767714541270485,0.781590401375363,0.259,0.122,1,"7","PAPSS1"
0.00769672318857744,0.863031487726785,0.26,0.114,1,"7","REEP4"
0.00770715289818901,0.816934063853977,0.252,0.118,1,"7","ZADH2"
0.00781236704246066,0.558096472410198,0.264,0.136,1,"7","NMD3"
0.00784243564002172,0.748233755904533,0.254,0.121,1,"7","PDP1"
0.00793604761009267,0.568350548812708,0.499,0.289,1,"7","MARCH7"
0.00829419609309263,0.553164764796687,0.278,0.148,1,"7","OGDH"
0.00830422246248251,0.629451731204122,0.422,0.217,1,"7","PPP1R15B"
0.0083711281455017,0.624440009524992,0.66,0.395,1,"7","GLTP"
0.00839496899924191,0.545103374390872,0.398,0.229,1,"7","DOCK11"
0.00892744316741447,0.840881334502189,0.311,0.144,1,"7","NEDD9"
0.00905970467131001,0.668665861104939,0.253,0.115,1,"7","AL390728.6"
0.0090714675682884,0.618468824312696,0.35,0.181,1,"7","SIPA1L1"
0.00908821142868693,1.23986618540583,0.31,0.114,1,"7","DRAM1"
0.00981759781242569,0.986483042467296,0.3,0.114,1,"7","RAPGEF2"
0.00990884513914739,0.694789127223657,0.297,0.141,1,"7","SEC16A"
1.47141528933735e-64,3.23449727141101,1,0.41,3.4300161809743e-60,"8","LST1"
9.70223070727684e-61,6.35015432942639,0.83,0.035,2.2616870001733e-56,"8","CDKN1C"
3.7367489076699e-59,2.65443145471288,1,0.415,8.71073537866931e-55,"8","AIF1"
2.65152290075483e-58,2.18221296356013,1,0.676,6.18096503394958e-54,"8","COTL1"
1.12483798144934e-54,2.86019101276622,0.908,0.18,2.62210981855655e-50,"8","RRAS"
3.51778057833187e-54,3.62285462582577,0.95,0.186,8.20029830614942e-50,"8","MS4A7"
4.87904552462829e-54,3.09799054692648,0.984,0.272,1.1373543022461e-49,"8","FCGR3A"
